Manufacturer,Model Name,Model Code,RAM (TotalMem),Form Factor,System on Chip,Screen Sizes,Screen Densities,ABIs,Android SDK Versions,OpenGL ES Versions
Sharp,AQUOS sense SH-01K,SH-01K,2871-2877MB,Phone,Qualcomm MSM8937,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,25;26;28,3.2
Sharp,Android One S1,kaleido_sprout,1824-1835MB,Phone,Qualcomm MSM8937,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,24;25;26;27;28,3.2
Sharp,SHARP AQUOS S2,SS2,3725-3728MB,Phone,Qualcomm SDM630,1080x2040,420;480,arm64-v8a;armeabi-v7a;armeabi,25;26,3.2
Sharp,AQUOS Xx 3,SG506SH,2736-2738MB,Phone,Qualcomm MSM8996,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,23;24;26,3.1;3.2
Sharp,X4,vespa_sprout,2737-2743MB,Phone,Qualcomm SDM630,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,27;28,3.2
Sharp,AQUOS sense plus (SH-M07),SH-M07,2743MB,Phone,Qualcomm SDM630,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sharp,AQUOS zero (SH-M10),SH-M10,5679MB,Phone,Qualcomm SDM845,1440x2992,640,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sharp,AQUOS R2 compact 803SH,SG803SH,3681MB,Phone,Qualcomm SDM845,1080x2280,480,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sharp,AQUOS sense basic,SG702SH,2877MB,Phone,Qualcomm MSM8937,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,26,3.2
Sharp,AQUOS EVER SH-02J,SH-02J,1891-1898MB,Phone,Qualcomm MSM8937,720x1280,320,armeabi-v7a;armeabi,23;24;26,3.1;3.2
Sharp,AQUOS sense2 SHV43,MZW,2714-2842MB,Phone,Qualcomm SDM450,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,27;28,3.2
Sharp,AQUOS sense2 SHV43,MZW-u,2714-2842MB,Phone,Qualcomm SDM450,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,27;28,3.2
Sharp,507SH,eve_sprout,1886-1887MB,Phone,Qualcomm MSM8952,720x1280,320,armeabi-v7a;armeabi,23;24;25;26;27,3.0;3.1;3.2
Sharp,AQUOS sense3,PCZ-u,3745MB,Phone,Qualcomm SDM630,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sharp,AQUOS sense3,SH-M12,3745MB,Phone,Qualcomm SDM630,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sharp,AQUOS R SH-03J,SH-03J,3732-3734MB,Phone,Qualcomm MSM8998,1440x2560,640,arm64-v8a;armeabi-v7a;armeabi,25;26;28,3.2
Sharp,AQUOS sense SHV40,KXU,2871-2877MB,Phone,Qualcomm MSM8937,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,25;26;28,3.2
Sharp,AQUOS ZETA SH-04H,SH-04H,2736-2738MB,Phone,Qualcomm MSM8996,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,23;24;26,3.1;3.2
Sharp,Sharp HH6,HH6_sprout,3726-3735MB,Phone,Qualcomm SDM630,1080x2160,420,arm64-v8a;armeabi-v7a;armeabi,27;28,3.2
Sharp,AQUOS R3 SHV44,NAX,5516MB,Phone,Qualcomm SM8150,1440x3120,640,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sharp,AQUOS R2 compact (SH-M09),SH-M09,3681MB,Phone,Qualcomm SDM845,1080x2280,480,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sharp,AQUOS sense2 SH-01L,SH-01L,2714-2842MB,Phone,Qualcomm SDM450,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,27;28,3.2
Sharp,AQUOS R2 SH-03K,SH-03K,3674-3681MB,Phone,Qualcomm SDM845,1440x3040,640,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sharp,AQUOS R3 SH-04L,SH-04L,5516MB,Phone,Qualcomm SM8150,1440x3120,640,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sharp,AQUOS R compact 701SH,SG701SH,2737-2738MB,Phone,Qualcomm SDM660,1080x1920;1080x2032,480,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sharp,AQUOS Xx3 mini,SG603SH,2905-2906MB,Phone,Qualcomm MSM8952,1080x1920,480,armeabi-v7a;armeabi,24;26,3.2
Sharp,AQUOS R2 SHV42,LYV,3674-3681MB,Phone,Qualcomm SDM845,1440x3040,640,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sharp,AQUOS sense lite (SH-M05),SH-M05,2871-2877MB,Phone,Qualcomm MSM8937,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,25;26;28,3.2
Sharp,SHARP AQUOS C10,SH-Z01,3725MB,Phone,Qualcomm SDM630,1080x2040,480,arm64-v8a;armeabi-v7a;armeabi,26,3.2
Sharp,AQUOS sense3 basic (907SH),SG907SH,2743MB,Phone,Qualcomm SDM630,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sharp,AQUOS R3 808SH,SG808SH,5516MB,Phone,Qualcomm SM8150,1440x3120,640,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sharp,AQUOS sense3 SHV45,PCZ,3745MB,Phone,Qualcomm SDM630,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sharp,S3,rome_sprout,2865-2871MB,Phone,Qualcomm MSM8937,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,26;27;28,3.2
Sharp,AQUOS sense3 SH-02M,SH-02M,3745MB,Phone,Qualcomm SDM630,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sharp,S5,zeon_sprout,2842MB,Phone,Qualcomm SDM450,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sharp,AQUOS V,VGO,3723MB,Phone,Qualcomm MSM8998,1080x2160,420,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sharp,SHARP AQUOS S3,HH1,3727MB,Phone,Qualcomm SDM630,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,26,3.2
Sharp,SHARP AQUOS S3,SD1,5719MB,Phone,Qualcomm SDM660,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,26,3.2
Sharp,AQUOS SERIE SHV34,SHV34,2721-2724MB,Phone,Qualcomm MSM8996,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,23;24;26,3.1;3.2
Sharp,SHARP AQUOS D10,SH-D01,3727MB,Phone,Qualcomm SDM630,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,26,3.2
Sharp,AQUOS sense3 lite,SH-RM12,3745MB,Phone,Qualcomm SDM630,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sharp,AQUOS R,SG605SH,3732-3734MB,Phone,Qualcomm MSM8998,1440x2560,640,arm64-v8a;armeabi-v7a;armeabi,25;26;28,3.2
Sharp,X1,nasa_sprout,2845-2866MB,Phone,Qualcomm MSM8940,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,25;26;27;28,3.2
Sharp,AQUOS R compact SHV41,JWT,2737-2738MB,Phone,Qualcomm SDM660,1080x1920;1080x2032,480,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sharp,AQUOS R2,SG706SH,3674-3681MB,Phone,Qualcomm SDM845,1440x3040,640,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sharp,AQUOS R SHV39,HUR,3732-3734MB,Phone,Qualcomm MSM8998,1440x2560,640,arm64-v8a;armeabi-v7a;armeabi,25;26;28,3.2
Sharp,AQUOS sense,KXU_u,2871-2877MB,Phone,Qualcomm MSM8937,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,25;26;28,3.2
Sharp,SHARP AQUOS S2 Plus,SAT,5718-5720MB,Phone,Qualcomm SDM660,1080x2040,420;480,arm64-v8a;armeabi-v7a;armeabi,25;26,3.2
Sharp,AQUOS U SHV37,FSP,1891-1897MB,Phone,Qualcomm MSM8937,720x1280,320,armeabi-v7a;armeabi,23;24;26,3.1;3.2
Sharp,AQUOS zero,SG801SH,5679MB,Phone,Qualcomm SDM845,1440x2992,640,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sharp,AQUOS zero,SH-Z10,5679MB,Phone,Qualcomm SDM845,1440x2992,640,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sharp,AQUOS R3 SH-R10A,SH-R10,5516MB,Phone,Qualcomm SM8150,1440x3120,640,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sharp,AQUOS U SHV35,SHV35,1871-1890MB,Phone,Qualcomm MSM8952,720x1280,320,armeabi-v7a;armeabi,23;24;26,3.1;3.2
Sharp,AQUOS R compact SH-M06,SH-M06,2737-2738MB,Phone,Qualcomm SDM660,1080x1920;1080x2032,480,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sharp,AQUOS sense2 (SH-M08),SH-M08,2714-2842MB,Phone,Qualcomm SDM450,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,27;28,3.2
SHIFT,SHIFT6m,SHIFT6m,3696MB,Phone,Mediatek MT6797,1080x1920,420,arm64-v8a;armeabi-v7a;armeabi,26,3.2
Shuttle,PNT-7045,PNT-7045,958MB,Tablet,Mediatek MT8321,600x1024,160,armeabi-v7a;armeabi,27,2.0
Sico,Sico Topaz,Topaz,1890MB,Phone,Mediatek MT6737,720x1280,320,armeabi-v7a;armeabi,27,3.1
Sico,More_3,More_3,451MB,Phone,Mediatek MT6580,480x800,240,armeabi-v7a;armeabi,27,2.0
Sico,Plus3_4G,Plus3_4G,927MB,Phone,Mediatek MT6737M,480x854,240,armeabi-v7a;armeabi,27,3.1
Sico,Mega2max,Mega2max,1863MB,Phone,Mediatek MT6739WA,720x1440,320,arm64-v8a;armeabi-v7a;armeabi,27,3.2
Sico,Mega2,Mega2,884MB,Phone,Mediatek MT6739WA,720x1440,320,armeabi-v7a;armeabi,27,3.2
Sigma Mobile,X-treme PQ29,X-treme_PQ29,1860MB,Phone,Mediatek MT6739CH,720x1280,320,armeabi-v7a;armeabi,27,3.2
Sigma Mobile,X-treme PQ54,X-treme_PQ54,2874MB,Phone,Mediatek MT6739CH,720x1440,320,armeabi-v7a;armeabi,27,3.2
Sigma Mobile,X-treme PQ20,X-treme_PQ20,942MB,Phone,Mediatek MT6580,720x1280,320,armeabi-v7a;armeabi,27,2.0
Sigma Mobile,X-Style_S5501,X-Style_S5501,1846MB,Phone,Mediatek MT6739WA,720x1440,320,armeabi-v7a;armeabi,27,3.2
Sigma Mobile,X_style_Tab_A83,X_style_Tab_A83,1967MB,Tablet,Mediatek MT8321,800x1280,213,armeabi-v7a;armeabi,27,2.0
Sigma Mobile,X_Style_Tab_A104,X_Style_Tab_A104,1932MB,Tablet,Mediatek MT8321,800x1280,160,armeabi-v7a;armeabi,27,2.0
Sigma Mobile,X-treme PQ53,X-treme_PQ53,1839MB,Phone,Mediatek MT6739WW,720x1440,320,arm64-v8a;armeabi-v7a;armeabi,27,3.2
Sigma Mobile,X-TREME PQ37,X-TREME_PQ37,3818MB,Phone,Mediatek MT6763,640x1280,320,arm64-v8a;armeabi-v7a;armeabi,27,3.2
Silver line,SL868G,SL868G,1913MB,Tablet,Mediatek MT8735B,800x1280,160,armeabi-v7a;armeabi,27,3.1
Simbans,TangoTab8,TangoTab8,1974MB,Tablet,Mediatek MT8163,1280x800,160,arm64-v8a;armeabi-v7a;armeabi,27,3.1
Simbans,PicassoTab8s,PicassoTab8s,1974MB,Tablet,Mediatek MT8163,1280x800,160,arm64-v8a;armeabi-v7a;armeabi,27,3.1
SimiMobile,S507,S507,918MB,Phone,Mediatek MT6580,720x1440,320,armeabi-v7a;armeabi,27,2.0
Singtech,H2,Singtech_H2,957MB,Phone,Mediatek MT6580M,480x960,240,armeabi-v7a;armeabi,27,2.0
Singtech,H1s,H1s,933MB,Phone,Spreadtrum SC7731E,480x854,240,armeabi-v7a;armeabi,27,3.2
Singtech,Z500,Z500,1955MB,Phone,Mediatek MT6580,720x1280,320,armeabi-v7a;armeabi,27,2.0
Sintel,SINTEL-X1,SINTEL_X1,958MB,Phone,Mediatek MT6580M,480x854,240,armeabi-v7a;armeabi,27,2.0
Siragon,SP-7100,SP-7100,2772MB,Phone,Mediatek MT6750,720x1440,320,arm64-v8a;armeabi-v7a;armeabi,27,3.2
Siragon,TB-5300,TB-5300,968MB,Tablet,Mediatek MT8163,1280x800,160,armeabi-v7a;armeabi,27,3.1
Siragon,SP-5250,SP-5250,945MB,Phone,Mediatek MT6580M,480x854,240,armeabi-v7a;armeabi,27,2.0
Sirin,FINNEY PHONE,SR00300-W,5665MB,Phone,Qualcomm SDM845,1080x2160,420,arm64-v8a;armeabi-v7a;armeabi,27,3.2
Sky Devices,Platinum_UNO,Platinum_UNO,939MB,Phone,Mediatek MT6580,1132x540,240,armeabi-v7a;armeabi,27,2.0
Sky Devices,Elite B5,Elite_B5,932MB,Phone,Spreadtrum SC9850,480x854,240,armeabi-v7a;armeabi,27,3.1
Sky Devices,PLATINUM D5,Platinum_D5_CA,447MB,Phone,Spreadtrum SC7731E,480x854,240,armeabi-v7a;armeabi,27,3.2
Sky Devices,PLATINUM D5,Platinum_D5,447MB,Phone,Spreadtrum SC7731,480x854,240,armeabi-v7a;armeabi,27,3.2
Sky Devices,PLATINUM B5,Platinum_B5,450MB,Phone,Mediatek MT6580M,480x854,240,armeabi-v7a;armeabi,27,2.0
Sky Devices,pro selfie,PRO_SELFIE,950MB,Phone,Mediatek MT6580,720x1280,320,armeabi-v7a;armeabi,27,2.0
Sky Devices,Elite M45,Elite_M45,882MB,Phone,Spreadtrum SC9832E,480x854,240,armeabi-v7a;armeabi,27,3.2
Sky Devices,PLATINUM_F5,Platinum_F5,451MB,Phone,Mediatek MT6580,480x854,240,armeabi-v7a;armeabi,27,2.0
Sky Devices,Platinum F5,Platinum_F5_2100,451MB,Phone,Mediatek MT6580M,480x854,240,armeabi-v7a;armeabi,27,2.0
Sky Devices,PLATINUM_E5,Platinum_E5,451MB,Phone,Mediatek MT6580,480x854,240,armeabi-v7a;armeabi,27,2.0
Sky Devices,Elite Go,Elite_Go,856MB,Phone,Spreadtrum SC9850,480x854,240,armeabi-v7a;armeabi,27,3.2
Sky Devices,Elite Go,Elite_Go_HN,856MB,Phone,Spreadtrum SC9850,480x854,240,armeabi-v7a;armeabi,27,3.2
Sky Devices,Elite Go,Elite_Go_SV,856MB,Phone,Spreadtrum SC9850KA,480x854,240,armeabi-v7a;armeabi,27,3.2
Sky Devices,Platinum G5,Platinum_G5,958MB,Phone,Mediatek MT6580M,480x854,240,armeabi-v7a;armeabi,27,2.0
Sky Devices,Elite T4,Elite_T4,882MB,Phone,Spreadtrum SC9832E,480x800,240,armeabi-v7a;armeabi,27,3.2
Sky Devices,Platinum B4,Platinum_B4,447MB,Phone,Spreadtrum SC7731E,480x800,240,armeabi-v7a;armeabi,27,3.2
Sky Devices,Platinum C4,Platinum_C4,900MB,Phone,Spreadtrum SC7731E,480x800,240,armeabi-v7a;armeabi,27,3.2
Sky Devices,Sky Vision2,Sky_Vision2,981MB,Tablet,Rockchip RK3126C,600x1024,160,armeabi-v7a;armeabi,27,2.0
Sky Devices,Elite M5Plus,Elite_M5Plus_PA,884MB,Phone,Spreadtrum SC9832E,480x854,240,armeabi-v7a;armeabi,27,3.2
Sky Devices,Elite M5Plus,Elite_M5Plus,856MB,Phone,Spreadtrum SC9832E,480x854,240,armeabi-v7a;armeabi,27,3.2
Sky Devices,Elite M5Plus,Elite_M5Plus_SAL,856MB,Phone,Spreadtrum SC9850,480x854,240,armeabi-v7a;armeabi,27,3.2
Sky Devices,Platinum View2,PLATINUM_VIEW2,904MB,Phone,Spreadtrum SC7731E,600x1024,213,armeabi-v7a;armeabi,27,3.2
Sky Devices,Elite T55,Elite_T55_HN,856MB,Phone,Spreadtrum SC9850,480x960,240,armeabi-v7a;armeabi,27,3.2
Sky Devices,Elite T55,Elite_T55_SV,856MB,Phone,Spreadtrum SC9850KA,480x960,240,armeabi-v7a;armeabi,27,3.2
Skyview,M5,M5,957MB,Phone,Mediatek MT6580,480x960,240,armeabi-v7a;armeabi,27,2.0
Smadl,SMADL,Matri2,937MB,Phone,Mediatek MT6580,720x1280,320,armeabi-v7a;armeabi,27,2.0
Smadl,Safari,Safari,956MB,Phone,Mediatek MT6580M,480x960,240,armeabi-v7a;armeabi,27,2.0
Smart,SK3401,SK3401,981MB,Tablet,Rockchip RK3126C,1024x600,160,armeabi-v7a;armeabi,27,2.0
Smart,hero A1,hero_A1,1860MB,Phone,Mediatek MT6739WA,720x1440,320,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Smart,Smart PRIME II,Smart_PRIME_II,910MB,Phone,Spreadtrum SC9832E,480x960,240,armeabi-v7a;armeabi,27,3.2
Smartab,ST7160,ST7160,980MB,Tablet,Rockchip RK3126C,600x1024,160,armeabi-v7a;armeabi,28,2.0
Smartab,ST8200,ST8200,981MB,Tablet,Rockchip RK3126C,600x1024,160,armeabi-v7a;armeabi,27,2.0
Smartab,ST7150-19,ST7150-19,981MB,Tablet,Rockchip RK3126C,600x1024,160,armeabi-v7a;armeabi,27,2.0
Smartec,MiCA,MiCA,437MB,Phone,Mediatek MT6580M,480x800,240,armeabi-v7a;armeabi,27,2.0
Smartec,SmartabS4,SmartabS4,954MB,Tablet,Mediatek MT8321,600x1024,160,armeabi-v7a;armeabi,27,2.0
Smartec,Atractivo,Atractivo,928MB,Phone,Spreadtrum SC7731E,480x960,240,armeabi-v7a;armeabi,27,3.2
Smartex,P600,P600,1974MB,Phone,Mediatek MT6580,480x960,240,armeabi-v7a;armeabi,27,2.0
Smartex,M700,M700,1861MB,Phone,Mediatek MT6739CH,480x996,240,armeabi-v7a;armeabi,27,3.2
Smartex,M520,M520,957MB,Phone,Mediatek MT6580M,480x960,240,armeabi-v7a;armeabi,27,2.0
Smooth,S2,S2,953MB,Phone,Mediatek MT6580,480x960,240,armeabi-v7a;armeabi,27,2.0
Smooth,S2_Advance,SSmooth_S2_Advance,904MB,Phone,Spreadtrum SC7731E,480x960,240,armeabi-v7a;armeabi,27,3.2
SMT_LW,CRUSH X565,CRUSH_X565,957MB,Phone,Mediatek MT6580,480x960,240,armeabi-v7a;armeabi,27,2.0
SMT_SN,CRUSH X565,CRUSH_X565,450MB,Phone,Mediatek MT6580,480x960,240,armeabi-v7a;armeabi,27,2.0
SMT_TSC,CRUSH_X565,CRUSH_X565,957MB,Phone,Mediatek MT6580,480x960,240,armeabi-v7a;armeabi,27,2.0
SMT_TSC,FLAME X555,FLAME_X555,905MB,Phone,Mediatek MT6739WA,480x960,240,armeabi-v7a;armeabi,27,3.2
Snopow,ServiceChecKIT,ServiceChecKIT_EEA,2838MB,Phone,Mediatek MT6762,600x1280,240,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Soda,s2,soda_CSW1802,2828MB,Phone,Mediatek MT6755,720x1500,320,arm64-v8a;armeabi-v7a;armeabi,27,3.2
Soda,E1,soda_CSW1702,1871MB,Phone,Mediatek MT6739CW,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,27,3.2
Soda,soda,soda_SW17W16,2868MB,Phone,Mediatek MT6737,720x1440,320,arm64-v8a;armeabi-v7a;armeabi,26,3.1
Soda,FIRE,soda_CSW1803,882MB,Phone,Mediatek MT6739CW,480x960,240,armeabi-v7a;armeabi,27,3.2
SOLO,Inspire_U5,Inspire_U5,943MB,Phone,Mediatek MT6580M,480x960,240,armeabi-v7a;armeabi,27,2.0
Sonimtech,XP8,XP8800,3745-3747MB,Phone,Qualcomm SDM630,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,25;27,3.2
Sony,Xperia 10 Plus,I3223,3741MB,Phone,Qualcomm SDM636,1080x2520,420,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sony,Xperia 10 Plus,I3213,3741MB,Phone,Qualcomm SDM636,1080x2520,420,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sony,Xperia 10 Plus,I4293,5739MB,Phone,Qualcomm SDM636,1080x2520,420,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sony,Xperia 10 Plus,I4213,3741MB,Phone,Qualcomm SDM636,1080x2520,420,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sony,Xperia XA1 Ultra,G3221,3807-3846MB,Phone,Mediatek MT6757,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,24;26,3.2
Sony,Xperia XA1 Ultra,G3212,3807-3846MB,Phone,Mediatek MT6757,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,24;26,3.2
Sony,Xperia XA1 Ultra,G3226,3807-3846MB,Phone,Mediatek MT6757,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,24;26,3.2
Sony,Xperia XA1 Ultra,G3223,3807-3846MB,Phone,Mediatek MT6757,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,24;26,3.2
Sony,Xperia 1 Professional Edition,J9150,5493MB,Phone,Qualcomm SM8150,1096x2560,420,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sony,Xperia XA2 Ultra,H4233,3737-3741MB,Phone,Qualcomm SDM630,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sony,Xperia XA2 Ultra,H3223,3737-3741MB,Phone,Qualcomm SDM630,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sony,Xperia XA2 Ultra,H3213,3737-3741MB,Phone,Qualcomm SDM630,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sony,Xperia XA2 Ultra,H4213,3737-3741MB,Phone,Qualcomm SDM630,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sony,Xperia X Performance,SOV33,2772-2773MB,Phone,Qualcomm MSM8996,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,23;24;26,3.1;3.2
Sony,Xperia X Performance,F8132,2772-2773MB,Phone,Qualcomm MSM8996,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,23;24;25;26,3.1;3.2
Sony,Xperia X Performance,SO-04H,2772-2773MB,Phone,Qualcomm MSM8996,1080x1920;1920x1080,480,arm64-v8a;armeabi-v7a;armeabi,23;24;26,3.1;3.2
Sony,Xperia X Performance,F8131,2757-2773MB,Phone,Qualcomm MSM8996,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,23;24;25;26,3.1;3.2
Sony,Xperia X Performance,502SO,2773MB,Phone,Qualcomm MSM8996,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,23;24,3.1;3.2
Sony,Xperia L3,I4312,2819MB,Phone,Mediatek MT6762,720x1440,320,arm64-v8a;armeabi-v7a;armeabi,27,3.2
Sony,Xperia L3,I3312,2819MB,Phone,Mediatek MT6762,720x1440,320,arm64-v8a;armeabi-v7a;armeabi,27,3.2
Sony,Xperia L3,I4332,2819MB,Phone,Mediatek MT6762,720x1440,320,arm64-v8a;armeabi-v7a;armeabi,27,3.2
Sony,Xperia XZs,G8231,3774MB,Phone,Qualcomm MSM8996,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,25;26,3.2
Sony,Xperia XZs,G8232,3774MB,Phone,Qualcomm MSM8996,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,25;26,3.2
Sony,Xperia XZs,602SO,3774MB,Phone,Qualcomm MSM8996,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,25;26,3.2
Sony,Xperia XZs,SOV35,3774MB,Phone,Qualcomm MSM8996,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,25;26,3.2
Sony,Xperia XZs,SO-03J,3774MB,Phone,Qualcomm MSM8996,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,25;26,3.2
Sony,Xperia 8,SOV42-u,3741MB,Phone,Qualcomm SDM630,1080x2520,420,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sony,Xperia 8,902SO,3741MB,Phone,Qualcomm SDM630,1080x2520,420,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sony,Xperia 8,SOV42,3741MB,Phone,Qualcomm SDM630,1080x2520,420,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sony,Xperia XA2 Plus,H4493,5735-5739MB,Phone,Qualcomm SDM630,1080x2160,420,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sony,Xperia XA2 Plus,H4413,3737-3741MB,Phone,Qualcomm SDM630,1080x2160,420,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sony,Xperia XA2 Plus,H3413,3737-3741MB,Phone,Qualcomm SDM630,1080x2160,420,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sony,Xperia Hello,G1209,2849MB,Phone,Qualcomm APQ8056,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,26,3.2
Sony,Xperia XA1,G3121,2814-2853MB,Phone,Mediatek MT6757,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,24;26,3.2
Sony,Xperia XA1,G3116,2814-2853MB,Phone,Mediatek MT6757,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,24;26,3.2
Sony,Xperia XA1,G3125,2814-2853MB,Phone,Mediatek MT6757,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,24;26,3.2
Sony,Xperia XA1,G3112,2814-2853MB,Phone,Mediatek MT6757,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,24;26,3.2
Sony,Xperia XA1,G3123,2814-2853MB,Phone,Mediatek MT6757,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,24;26,3.2
Sony,Xperia Touch,G1109,2849MB,Tablet,Qualcomm APQ8056,1366x768,160,arm64-v8a;armeabi-v7a;armeabi,25;26,3.2
Sony,Xperia X,F5122,2849MB,Phone,Qualcomm MSM8956,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,23;24;25;26,3.1;3.2
Sony,Xperia X,suzu,2849MB,Phone,Qualcomm MSM8956,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,25,3.2
Sony,Xperia X,F5121,2849MB,Phone,Qualcomm MSM8956,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,23;24;25;26,3.1;3.2
Sony,Xperia Ace,SO-02L,3741MB,Phone,Qualcomm SDM630,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sony,Xperia Ace,J3173,3741MB,Phone,Qualcomm SDM630,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,28,3.2
Sony,Xperia XZ2,H8216,3675-3684MB,Phone,Qualcomm SDM845,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sony,Xperia XZ2,H8266,3675-3684MB,Phone,Qualcomm SDM845,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sony,Xperia XZ2,H8276,3675-3684MB,Phone,Qualcomm SDM845,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sony,Xperia XZ2,H8296,5673-5682MB,Phone,Qualcomm SDM845,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sony,Xperia XZ2,SO-03K,3675-3684MB,Phone,Qualcomm SDM845,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sony,Xperia XZ2,SOV37,3675-3684MB,Phone,Qualcomm SDM845,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
Sony,Xperia XZ2,702SO,3682-3684MB,Phone,Qualcomm SDM845,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,26;28,3.2
